-91.2500,-71.0000,1.36711E-02,10729.6
-76.2500,-71.0000,1.86750E-06,18675.0
-73.7500,-71.0000,0.532332,181617.
-58.7500,-71.0000,0.169190,79959.6
-11.2500,-71.0000,2.13017E-06,21301.7
-8.75000,-71.0000,1.12097E-05,112097.
168.750,-71.0000,2.39149E-06,23914.9
171.250,-71.0000,2.95759E-07,2957.59
-71.2500,-69.0000,8.88416E-02,7626.49
-68.7500,-69.0000,0.779450,62846.0
-61.2500,-69.0000,1.87531E-02,18614.6
-3.75000,-69.0000,1.24663E-02,27241.8
-1.25000,-69.0000,6.67697E-06,66769.7
1.25000,-69.0000,5.82016E-02,65716.2
3.75000,-69.0000,2.05768E-02,33309.7
6.25000,-69.0000,3.43632E-06,34363.2
8.75000,-69.0000,5.47804E-06,54780.5
11.2500,-69.0000,3.85772E-06,38577.2
13.7500,-69.0000,5.47804E-06,54780.5
16.2500,-69.0000,7.09837E-06,70983.7
18.7500,-69.0000,3.75237E-06,37523.7
21.2500,-69.0000,1.38396E-05,138396.
23.7500,-69.0000,3.33096E-06,33309.7
26.2500,-69.0000,3.85772E-06,38577.2
28.7500,-69.0000,6.88997E-06,68899.7
31.2500,-69.0000,1.27647E-05,127647.
36.2500,-69.0000,2.23795E-05,223795.
38.7500,-69.0000,2.27559E-05,227559.
73.7500,-69.0000,1.70314E-02,1.29212E+06
76.2500,-69.0000,0.275210,188575.
156.250,-69.0000,1.02392E-05,102392.1
158.750,-69.0000,2.90148E-06,29014.8
161.250,-69.0000,1.82783E-06,18278.3
163.750,-69.0000,1.71491E-06,17149.1
-68.7500,-67.0000,2.29162E-06,22916.2
-61.2500,-67.0000,9.14648E-02,13658.3
43.7500,-67.0000,2.35057E-06,23505.7
46.2500,-67.0000,8.48804E-02,179478.
58.7500,-67.0000,1.16125E-05,116125.
61.2500,-67.0000,2.82207E-06,28220.7
63.7500,-67.0000,2.82207E-06,28220.7
66.2500,-67.0000,2.58632E-06,25863.2
68.7500,-67.0000,1.17876E-07,1178.76
81.2500,-67.0000,5.71262E-02,131557.
146.250,-67.0000,2.40353E-05,240353.
148.750,-67.0000,9.07594E-06,90759.4
151.250,-67.0000,5.51347E-06,55134.7
-63.7500,-65.0000,4.62263E-02,28832.4
-58.7500,-65.0000,1.30505E-02,9379.42
51.2500,-65.0000,7.85414E-02,20558.5
53.7500,-65.0000,2.43170E-06,24317.0
86.2500,-65.0000,7.36820E-02,60689.3
88.7500,-65.0000,1.27547E-05,127547.
91.2500,-65.0000,6.06893E-06,60689.3
93.7500,-65.0000,9.51601E-06,95160.2
96.2500,-65.0000,6.06893E-06,60689.3
98.7500,-65.0000,2.05907E-05,205907.
101.2500,-65.0000,0.345546,30703.8
103.7500,-65.0000,1.15544E-05,115544.
106.250,-65.0000,2.05585E-06,20558.5
108.750,-65.0000,2.47032E-05,247032.
111.250,-65.0000,4.53911E-06,45391.1
113.750,-65.0000,2.55944E-06,25594.4
116.250,-65.0000,2.12098E-05,212098.
118.750,-65.0000,1.24718E-05,124718.
121.250,-65.0000,9.68100E-06,96810.0
123.750,-65.0000,4.03797E-06,40379.7
126.250,-65.0000,1.41114E-05,141114.
128.750,-65.0000,1.31398E-06,13139.8
131.250,-65.0000,1.05531E-05,105531.
133.750,-65.0000,8.52211E-06,85221.2
136.250,-65.0000,4.41383E-06,44138.3
138.750,-65.0000,4.03797E-06,40379.7
141.250,-65.0000,5.94611E-06,59461.1
-61.2500,-63.0000,1.42230E-07,1422.30
-58.7500,-63.0000,6.94369E-07,6943.69
-56.2500,-63.0000,5.59362E-07,5593.62
-46.2500,-61.0000,1.51679E-07,1516.79
-71.2500,-55.0000,4.41117,35882.7
-66.2500,-55.0000,0.749793,14331.4
-36.2500,-55.0000,0.970310,5409.76
-73.7500,-53.0000,6.35453,52202.3
-66.2500,-53.0000,0.347694,35391.0
-58.7500,-53.0000,1.00214E-02,1896.39
-76.2500,-51.0000,7.72906,29346.5
-68.7500,-51.0000,3.35676,151433.
-61.2500,-51.0000,1.03054E-01,1917.50
-58.7500,-51.0000,0.270850,9587.50
-76.2500,-49.0000,13.1847,56863.9
-66.2500,-49.0000,8.76658E-03,10265.34
68.7500,-49.0000,0.920889,2000.46
-76.2500,-47.0000,13.2150,50591.7
-66.2500,-47.0000,7.24258,103264.5
166.250,-47.0000,0.195772,4279.44
168.750,-47.0000,13.9679,60693.4
171.250,-47.0000,2.64497E-02,2139.72
-76.2500,-45.0000,14.1020,30605.6
166.250,-45.0000,2.25235,6496.02
171.250,-45.0000,1.78915,19715.3
173.750,-45.0000,9.81590,38386.6
-176.250,-43.0000,2.67412E-03,2234.33
-73.7500,-43.0000,15.0925,72468.6
-63.7500,-43.0000,8.98519,215947.
148.750,-43.0000,7.92766,36353.0
168.750,-43.0000,2.45935,4468.67
173.750,-43.0000,1.99894,15896.3
-73.7500,-41.0000,5.24407,28000.5
-61.2500,-41.0000,18.9132,348572.
148.750,-41.0000,1.06674,9263.33
171.250,-41.0000,2.66542,11587.8
173.750,-41.0000,2.68727,20921.5
176.250,-41.0000,2.28679,21114.5
-73.7500,-39.0000,2.97396,24054.9
-58.7500,-39.0000,0.361804,16941.0
141.250,-39.0000,1.22806,54213.4
143.750,-39.0000,1.03004,16957.6
146.250,-39.0000,9.26387,47279.4
148.750,-39.0000,11.6681,46915.2
173.750,-39.0000,1.49850,14379.1
178.750,-39.0000,1.14082,7265.17
-73.7500,-37.0000,41.1311,114621.
-56.2500,-37.0000,1.22071,66610.5
138.750,-37.0000,25.2301,1.04134E+06
151.250,-37.0000,2.49197E-07,2491.97
173.750,-37.0000,8.06702,60505.5
176.250,-37.0000,0.653024,17219.2
178.750,-37.0000,0.427123,4887.45
-73.7500,-35.0000,21.3888,45523.0
-56.2500,-35.0000,84.1833,2.97893E+06
-53.7500,-35.0000,0.203269,15276.5
18.7500,-35.0000,0.393520,15291.6
21.2500,-35.0000,0.296241,69639.8
26.2500,-35.0000,14.4415,101050.9
116.250,-35.0000,11.1627,77270.5
118.750,-35.0000,1.04673,22922.3
121.250,-35.0000,3.51678E-02,51809.7
133.750,-35.0000,2.55364E-07,2553.64
136.250,-35.0000,9.09694E-02,32953.2
151.250,-35.0000,4.07738,20292.0
173.750,-35.0000,0.760301,15107.9
-73.7500,-33.0000,9.57729,38835.6
-51.2500,-33.0000,0.307990,46701.5
16.2500,-33.0000,2.71803,44045.6
28.7500,-33.0000,7.75870,18227.8
126.250,-33.0000,4.74657E-04,15658.9
133.750,-33.0000,1.57476E-02,23336.1
153.750,-33.0000,4.22134,41491.4
-73.7500,-31.0000,2.50205,34418.8
-48.7500,-31.0000,4.57242,198085.
16.2500,-31.0000,2.34276E-02,55636.5
31.2500,-31.0000,46.2533,60944.3
113.750,-31.0000,0.435197,52941.2
153.750,-31.0000,6.88831,66197.0
-73.7500,-29.0000,0.151412,27004.3
-48.7500,-29.0000,0.443418,24349.0
16.2500,-29.0000,81.5653,1.06751E+06
33.7500,-29.0000,24.3416,95586.7
113.750,-29.0000,0.397291,67555.6
153.750,-29.0000,2.22786,21603.3
-71.2500,-27.0000,1.02874E-01,77013.1
-46.2500,-27.0000,1.11629,33005.6
33.7500,-27.0000,32.7225,444181.
113.750,-27.0000,0.898429,88039.4
153.750,-27.0000,2.24416,16478.6
-71.2500,-25.0000,8.97412E-02,75506.9
-46.2500,-25.0000,8.46377E-02,2813.95
13.7500,-25.0000,2.42360E-03,8408.51
36.2500,-25.0000,5.50780E-02,2813.95
43.7500,-25.0000,6.43344,56078.8
111.250,-25.0000,1.78161,145476.
153.750,-25.0000,3.56901,116502.
-71.2500,-23.0000,1.89871E-03,8505.94
-41.2500,-23.0000,7.06545E-02,11403.5
13.7500,-23.0000,1.63367E-02,79533.3
36.2500,-23.0000,0.400363,8505.94
41.2500,-23.0000,11.9120,39787.4
48.7500,-23.0000,8.18506,62511.2
113.750,-23.0000,0.837812,31250.3
151.250,-23.0000,1.64282,126909.
166.250,-23.0000,0.573408,2855.96
-71.2500,-21.0000,0.275430,114416.
-38.7500,-21.0000,12.8423,74582.0
11.2500,-21.0000,0.195249,95083.8
36.2500,-21.0000,14.5183,228984.
43.7500,-21.0000,16.4625,86390.3
48.7500,-21.0000,3.24555,20176.6
56.2500,-21.0000,7.46604,5770.15
116.250,-21.0000,0.384519,148107.
163.750,-21.0000,1.23899,2885.18
166.250,-21.0000,3.95142,14368.3
-73.7500,-19.0000,3.32878,56050.7
-71.2500,-19.0000,1.12893,64183.4
-38.7500,-19.0000,2.23242,124702.
11.2500,-19.0000,1.27504E-02,64209.3
36.2500,-19.0000,42.7045,1.26752E+06
43.7500,-19.0000,34.0456,81666.0
51.2500,-19.0000,1.73787,34999.7
118.750,-19.0000,1.00413E-02,106529.
121.250,-19.0000,5.16895E-03,23289.7
148.750,-19.0000,4.65124,198414.
-148.750,-17.0000,3.79620,2937.69
-73.7500,-17.0000,7.91780,68447.3
-38.7500,-17.0000,2.28370,141572.
11.2500,-17.0000,0.588170,201144.
38.7500,-17.0000,0.756022,86182.5
43.7500,-17.0000,3.55029,20634.4
51.2500,-17.0000,6.20582,47213.9
121.250,-17.0000,1.93284,234604.
146.250,-17.0000,1.46250,17681.0
168.750,-17.0000,0.755226,2960.93
176.250,-17.0000,0.205630,2937.69
178.750,-17.0000,7.01174,14743.1
-76.2500,-15.0000,1.37440,14917.1
-38.7500,-15.0000,4.91576E-02,83400.8
-36.2500,-15.0000,0.310804,99169.6
11.2500,-15.0000,1.89658E-02,14882.6
41.2500,-15.0000,8.54963E-02,8946.18
46.2500,-15.0000,5.72869,130447.
123.750,-15.0000,0.310678,8911.74
136.250,-15.0000,2.93673,201364.
141.250,-15.0000,6.47486,461535.
146.250,-15.0000,0.349691,5943.52
166.250,-15.0000,2.70434,2975.29
-173.750,-13.0000,0.674093,2995.14
-171.250,-13.0000,0.788208,2995.14
-78.7500,-13.0000,21.2404,42087.8
11.2500,-13.0000,0.128790,51050.0
41.2500,-13.0000,2.38373,72099.7
48.7500,-13.0000,5.66690,30011.9
126.250,-13.0000,2.71275,53594.5
128.750,-13.0000,10.6975,279285.
141.250,-13.0000,1.26722,27028.4
143.750,-13.0000,11.1366,74614.8
-78.7500,-11.0000,51.1474,75658.6
-36.2500,-11.0000,5.44644,676907.
11.2500,-11.0000,1.04033E-01,36312.6
41.2500,-11.0000,15.8612,252801.
123.750,-11.0000,3.03345E-07,3033.45
131.250,-11.0000,0.494250,15092.1
133.750,-11.0000,8.00487,72156.7
136.250,-11.0000,1.58425,36062.0
141.250,-11.0000,2.86501,66904.4
143.750,-11.0000,0.603438,15132.9
148.750,-11.0000,1.90183,3033.45
151.250,-11.0000,0.379153,6062.12
161.250,-11.0000,0.680607,3033.45
-78.7500,-9.00000,23.0864,39581.3
-33.7500,-9.00000,0.415887,54804.8
11.2500,-9.00000,1.15621,170114.
41.2500,-9.00000,6.15097,48695.8
113.750,-9.00000,5.25067,12197.2
116.250,-9.00000,5.05561,15239.8
118.750,-9.00000,4.18076,18269.4
123.750,-9.00000,1.16142,24349.5
126.250,-9.00000,7.03019,15228.0
138.750,-9.00000,0.148696,12201.1
143.750,-9.00000,317.701,195934.
146.250,-9.00000,84.6643,30463.0
158.750,-9.00000,2.72346,3038.01
161.250,-9.00000,3.56717,3038.01
-81.2500,-7.00000,35.2456,76480.0
-33.7500,-7.00000,0.873591,61175.1
11.2500,-7.00000,3.22464,64245.0
41.2500,-7.00000,28.3504,290212.
113.750,-7.00000,20.2691,73366.6
121.250,-7.00000,4.73479,21324.2
131.250,-7.00000,0.876625,3053.90
133.750,-7.00000,2.50365E-02,6123.83
136.250,-7.00000,43.3416,113394.
148.750,-7.00000,117.241,97698.6
156.250,-7.00000,5.49735,3063.38
-81.2500,-5.00000,2.96144,27627.0
-36.2500,-5.00000,0.230811,30675.2
11.2500,-5.00000,51.1113,3.69221E+06
41.2500,-5.00000,31.5969,227074.
101.2500,-5.00000,0.218511,9216.25
106.250,-5.00000,36.0686,95085.3
108.750,-5.00000,38.8046,51984.9
113.750,-5.00000,27.6422,123128.
118.750,-5.00000,2.91369,21490.1
121.250,-5.00000,18.8370,73806.5
123.750,-5.00000,3.01287,9212.03
133.750,-5.00000,16.1343,58435.9
136.250,-5.00000,42.3039,39920.6
146.250,-5.00000,10.9210,15337.5
148.750,-5.00000,6.57469,9198.21
151.250,-5.00000,34.1250,24549.5
153.750,-5.00000,4.53482,3072.75
156.250,-5.00000,1.62896,3066.07
-81.2500,-3.00000,6.08678,24612.4
-38.7500,-3.00000,1.61004,134868.
8.75000,-3.00000,0.690827,55384.5
41.2500,-3.00000,94.4713,181640.
101.2500,-3.00000,9.42956,39997.1
106.250,-3.00000,4.26050,98453.9
108.750,-3.00000,0.251373,6154.64
111.250,-3.00000,18.0371,101601.8
116.250,-3.00000,3.47493,30769.7
118.750,-3.00000,6.26155,24612.4
126.250,-3.00000,8.95192,12301.1
128.750,-3.00000,7.63162,15381.4
131.250,-3.00000,3.33632,15384.6
143.750,-3.00000,42.3719,73690.0
153.750,-3.00000,1.33017,3074.50
-91.2500,-1.00000,0.635351,6160.38
-81.2500,-1.00000,4.09621,21558.5
-46.2500,-1.00000,8.57590,95406.5
-43.7500,-1.00000,24.4528,113687.
-41.2500,-1.00000,60.9547,522427.
8.75000,-1.00000,3.84294,209363.
43.7500,-1.00000,42.4347,877181.
98.7500,-1.00000,2.31535,6160.03
106.250,-1.00000,0.222182,6158.39
108.750,-1.00000,46.1834,135497.
118.750,-1.00000,47.4710,129345.
123.750,-1.00000,15.9745,33875.7
126.250,-1.00000,1.01035E-01,3080.13
128.750,-1.00000,0.131913,3080.25
131.250,-1.00000,13.3336,27717.4
133.750,-1.00000,28.3079,27717.3
136.250,-1.00000,113.737,49224.7
138.750,-1.00000,102.9177,107674.
-81.2500,1.00000,36.0740,49272.3
-48.7500,1.00000,1439.31,6.81177E+06
8.75000,1.00000,3.18857,138572.
98.7500,1.00000,47.6343,104617.7
103.7500,1.00000,28.2386,144746.
108.750,1.00000,3.30502,24635.0
118.750,1.00000,1.74807,12316.5
121.250,1.00000,7.49416,24638.4
123.750,1.00000,4.29306,18478.1
128.750,1.00000,6.62190,21555.7
-78.7500,3.00000,4.73640,12308.0
-8.75000,3.00000,1.59030,97893.8
-6.25000,3.00000,1.53633,161763.
6.25000,3.00000,38.4832,1.49257E+06
8.75000,3.00000,12.8162,306656.
96.2500,3.00000,10.5805,15373.3
101.2500,3.00000,24.0093,181357.
103.7500,3.00000,2.11833,27678.5
111.250,3.00000,49.8055,67667.0
118.750,3.00000,49.8307,70729.1
-51.2500,5.00000,9.60294,52265.2
-11.2500,5.00000,4.77099,45823.1
-3.75000,5.00000,1.20936,152558.
-1.25000,5.00000,3.54314,94827.8
1.25000,5.00000,6.51551,483897.
3.75000,5.00000,3.70236,109669.
48.7500,5.00000,1.26632E-02,21461.6
96.2500,5.00000,13.3825,46026.8
98.7500,5.00000,1.77283,12273.4
103.7500,5.00000,5.77297,18410.7
113.750,5.00000,3.19070,9210.04
118.750,5.00000,33.2265,79749.7
126.250,5.00000,1.81398,3063.38
-81.2500,7.00000,24.1139,42640.0
-78.7500,7.00000,19.0900,42615.0
-56.2500,7.00000,86.5140,349596.
-53.7500,7.00000,6.00450,110590.
98.7500,7.00000,12.5260,55011.9
116.250,7.00000,4.34955,12238.6
121.250,7.00000,7.49870,6104.17
123.750,7.00000,24.2790,33594.6
126.250,7.00000,25.7844,24433.6
-86.2500,9.00000,1.62334,3033.45
-83.7500,9.00000,63.1003,48632.4
-58.7500,9.00000,0.150969,6092.83
-13.7500,9.00000,23.3225,91179.9
51.2500,9.00000,3.85973E-02,12147.2
76.2500,9.00000,45.8798,27345.4
78.7500,9.00000,6.89816,24303.1
81.2500,9.00000,5.10609,67103.3
103.7500,9.00000,6.00598,54381.1
106.250,9.00000,232.745,853550.
118.750,9.00000,2.55026,9113.79
123.750,9.00000,28.3983,36489.0
126.250,9.00000,22.0946,21304.2
-86.2500,11.0000,12.0976,42266.7
-81.2500,11.0000,11.2849,36251.0
-76.2500,11.0000,76.3933,100630.4
-66.2500,11.0000,9.40711,109193.
-63.7500,11.0000,2.97025,18162.0
-61.2500,11.0000,0.186932,15133.3
-58.7500,11.0000,228.164,958310.
-16.2500,11.0000,19.6042,78517.7
46.2500,11.0000,0.201981,81991.7
51.2500,11.0000,3.90724E-03,57452.9
73.7500,11.0000,38.5359,51337.4
81.2500,11.0000,15.3994,117352.
96.2500,11.0000,14.1799,39264.0
101.2500,11.0000,282.925,379276.
108.750,11.0000,7.42928,18099.3
118.750,11.0000,1.20586,6052.33
121.250,11.0000,8.25085,9055.01
123.750,11.0000,19.2005,33238.1
126.250,11.0000,2.36083,6031.35
-91.2500,13.0000,3.69261,2988.75
-88.7500,13.0000,14.9232,38929.3
-81.2500,13.0000,7.54252,35977.3
-73.7500,13.0000,325.519,342345.
-71.2500,13.0000,17.3319,109100.
-18.7500,13.0000,1.41557,107932.
43.7500,13.0000,5.56676E-02,44937.9
46.2500,13.0000,0.171497,57193.3
48.7500,13.0000,2.45526E-02,50493.3
53.7500,13.0000,0.375261,3007.24
73.7500,13.0000,37.5342,14969.1
81.2500,13.0000,32.3958,65958.6
96.2500,13.0000,39.9643,47969.7
111.250,13.0000,4.58875,35977.3
121.250,13.0000,21.7832,32945.4
123.750,13.0000,8.97430,35995.8
126.250,13.0000,4.59437,3007.24
-98.7500,15.0000,92.8414,58831.2
-96.2500,15.0000,15.3776,8882.78
-93.7500,15.0000,42.9834,20748.4
-18.7500,15.0000,0.357009,47560.7
41.2500,15.0000,0.771472,133133.
51.2500,15.0000,6.32686E-03,23709.3
73.7500,15.0000,76.1706,26734.1
81.2500,15.0000,38.9847,335975.
93.7500,15.0000,8.09648E-02,2960.93
96.2500,15.0000,540.271,785475.
123.750,15.0000,28.0221,38641.9
-103.7500,17.0000,59.8989,43569.8
-101.2500,17.0000,398.865,183904.
-86.2500,17.0000,83.5175,59432.9
-83.7500,17.0000,47.0585,158051.
-71.2500,17.0000,0.894102,2929.49
-61.2500,17.0000,6.39979E-02,2953.40
-18.7500,17.0000,29.1780,446302.
41.2500,17.0000,1.88791E-02,14695.7
56.2500,17.0000,1.13681E-03,5867.18
83.7500,17.0000,234.351,343011.
93.7500,17.0000,5.64849,23532.5
-156.250,19.0000,27.2316,11596.1
-106.250,19.0000,1.55735,2894.49
-93.7500,19.0000,409.786,270228.
-86.2500,19.0000,25.2758,108176.
-78.7500,19.0000,0.730985,5842.15
-76.2500,19.0000,1.01811E-01,5842.15
-73.7500,19.0000,18.5865,23289.3
-68.7500,19.0000,5.71729,17483.0
-66.2500,19.0000,1.90796,8763.22
-16.2500,19.0000,3.59583E-02,87219.0
38.7500,19.0000,2.77972,100566.2
41.2500,19.0000,6.73616E-02,37789.2
58.7500,19.0000,2.33598E-02,68469.1
86.2500,19.0000,0.630247,5788.98
93.7500,19.0000,77.3791,86474.8
106.250,19.0000,105.1578,183140.
108.750,19.0000,3.03107,40710.7
111.250,19.0000,0.881109,11605.0
121.250,19.0000,65.1096,61703.1
-158.750,21.0000,1.37999,8577.83
-156.250,21.0000,4.79652,2875.66
-106.250,21.0000,35.0412,182929.
-96.2500,21.0000,4.76456,11511.9
-91.2500,21.0000,9.25117E-02,5760.85
-86.2500,21.0000,8.32965E-02,8607.50
-83.7500,21.0000,0.153027,5711.92
-81.2500,21.0000,0.406123,2855.96
-78.7500,21.0000,7.67105,60289.3
-73.7500,21.0000,1.28573,5751.10
-71.2500,21.0000,58.7447,58157.8
-18.7500,21.0000,2.61504E-02,45930.9
38.7500,21.0000,2.78904E-03,14319.4
68.7500,21.0000,0.134235,11443.8
71.2500,21.0000,31.4629,369825.
88.7500,21.0000,112.563,344817.
91.2500,21.0000,854.862,1.44022E+06
108.750,21.0000,1.75121,43006.7
111.250,21.0000,1.49684,28658.1
113.750,21.0000,69.9413,446417.
-111.250,23.0000,2.52275E-03,5638.72
-108.750,23.0000,7.50717E-02,5638.72
-106.250,23.0000,71.0685,39566.6
-96.2500,23.0000,55.8870,114013.
-88.7500,23.0000,0.373431,43133.8
-83.7500,23.0000,1.43251,19889.3
-81.2500,23.0000,5.51935,28405.8
-78.7500,23.0000,4.93354,11351.3
-16.2500,23.0000,4.76267E-03,22671.6
36.2500,23.0000,7.15386E-06,71538.6
38.7500,23.0000,3.95666E-06,39566.6
66.2500,23.0000,180.199,837139.
68.7500,23.0000,0.273396,39566.6
116.250,23.0000,9.52996,86745.3
118.750,23.0000,7.67597E-03,2813.95
121.250,23.0000,29.2819,28278.5
-111.250,25.0000,3.61987E-02,27881.1
-108.750,25.0000,94.4664,138282.
-96.2500,25.0000,2.21555,58484.8
-81.2500,25.0000,1.63149E-02,16646.1
-78.7500,25.0000,0.187732,8374.75
-16.2500,25.0000,9.80039E-03,55750.7
36.2500,25.0000,1.10766E-05,110766.
53.7500,25.0000,1.11660E-06,11166.0
56.2500,25.0000,1.54676,133731.
58.7500,25.0000,0.288036,122355.
61.2500,25.0000,0.406833,137274.
63.7500,25.0000,4.09698E-02,27743.5
66.2500,25.0000,1.11255,90895.0
121.250,25.0000,15.6327,52970.5
-113.750,27.0000,6.11856E-02,35505.2
-111.250,27.0000,17.9040,190312.
-96.2500,27.0000,58.2822,535684.
-78.7500,27.0000,0.173587,49289.0
-76.2500,27.0000,5.50115E-07,5501.14
-16.2500,27.0000,0.154726,2719.70
-13.7500,27.0000,1.47264E-02,73976.1
51.2500,27.0000,4.74629E-02,8171.61
53.7500,27.0000,0.268814,41006.4
121.250,27.0000,13.3023,60180.3
-116.250,29.0000,1.15010E-02,2667.57
-113.750,29.0000,0.191216,32261.9
-93.7500,29.0000,37.3050,439808.
-91.2500,29.0000,0.167605,26742.4
-88.7500,29.0000,443.199,3.55547E+06
-86.2500,29.0000,2.01800,55331.9
-83.7500,29.0000,0.542870,66081.4
-16.2500,29.0000,0.450912,2706.98
-13.7500,29.0000,4.36091E-02,5401.02
-11.2500,29.0000,4.47823,179056.
51.2500,29.0000,337.361,1.11387E+06
123.750,29.0000,4.06521,37597.0
-116.250,31.0000,2.49433,26304.3
-113.750,31.0000,87.9688,736731.
-78.7500,31.0000,2.39133,164390.
-11.2500,31.0000,2.04429,50052.1
18.7500,31.0000,9.36525E-04,68574.8
123.750,31.0000,676.673,1.83705E+06
131.250,31.0000,3.52096,13089.3
-118.750,33.0000,19.7639,106902.
-78.7500,33.0000,13.0473,115995.
-8.75000,33.0000,2.29067,72197.6
13.7500,33.0000,3.01977E-02,54335.9
16.2500,33.0000,3.25096E-04,144429.
21.2500,33.0000,0.183728,23322.5
23.7500,33.0000,3.36576E-03,2597.86
31.2500,33.0000,117.462,2.84031E+06
33.7500,33.0000,2.34348E-02,93265.2
121.250,33.0000,46.8112,175202.
126.250,33.0000,0.841453,5137.15
128.750,33.0000,16.0714,51458.4
133.750,33.0000,17.0564,53198.7
136.250,33.0000,18.4825,45291.5
138.750,33.0000,17.2431,30044.7
-121.250,35.0000,6.72277,22614.7
-76.2500,35.0000,0.225901,27645.6
-6.25000,35.0000,14.6606,168604.
11.2500,35.0000,7.10543E-03,12569.0
23.7500,35.0000,0.715807,7523.04
26.2500,35.0000,0.144414,5015.36
31.2500,35.0000,14.1451,39147.1
33.7500,35.0000,37.8429,130982.
121.250,35.0000,84.2189,47814.5
126.250,35.0000,3.17225,15045.7
128.750,35.0000,5.42110,19998.6
131.250,35.0000,3.65367,12661.9
141.250,35.0000,0.209188,4999.65
-123.750,37.0000,80.4489,279783.
-73.7500,37.0000,38.4691,222607.
-8.75000,37.0000,5.06814,99004.3
-1.25000,37.0000,0.274308,54872.1
1.25000,37.0000,0.573146,110518.
3.75000,37.0000,3.92285,24680.4
6.25000,37.0000,3.32338,19760.4
11.2500,37.0000,3.03715,87270.7
13.7500,37.0000,13.2607,26815.0
16.2500,37.0000,0.286134,4854.54
21.2500,37.0000,32.0907,55118.4
23.7500,37.0000,1.28643,9758.26
26.2500,37.0000,13.4522,48921.5
121.250,37.0000,4.49272,22074.7
126.250,37.0000,16.9260,80634.8
136.250,37.0000,7.66604,12348.2
141.250,37.0000,12.8339,52890.8
-123.750,39.0000,10.9548,21407.5
-73.7500,39.0000,2.04937,93595.6
-11.2500,39.0000,14.5710,125035.
1.25000,39.0000,6.45538,89229.0
3.75000,39.0000,1.78971E-02,7096.01
8.75000,39.0000,6.93532,14209.2
13.7500,39.0000,21.4960,57831.7
16.2500,39.0000,19.6385,16636.9
18.7500,39.0000,0.329817,2359.61
23.7500,39.0000,4.48743,53805.3
26.2500,39.0000,8.84032,110473.
118.750,39.0000,1045.31,1.04552E+06
121.250,39.0000,105.547,367234.
123.750,39.0000,42.4688,142728.
138.750,39.0000,23.8834,48952.2
-126.250,41.0000,11.4151,72658.1
-71.2500,41.0000,0.740793,99882.1
-11.2500,41.0000,44.2290,141685.
3.75000,41.0000,10.9537,121229.
